Title,Link
"프랜차이즈 불황 속 ‘2000억 밸류’…런던베이글, 새 주인 맞이할까",https://n.news.naver.com/mnews/article/018/0006009671
"'집사야, 우리는 언제 할거냥'…너도나도 펫보험 들더니",https://n.news.naver.com/mnews/article/015/0005130005
"'대선 D-24일' 국힘, 김문수에서 무소속 한덕수로 후보 교체",https://n.news.naver.com/mnews/article/050/0000090585
"평화홀딩스, 시공테크… 단일화와 테마주만 보이는 '이상한 세상'",https://n.news.naver.com/mnews/article/665/0000004982
"[TheTax] 국내주식 1억 벌어 세금 냈는데…""670만원 환급"" 왜?",https://n.news.naver.com/mnews/article/008/0005191979
"'2800만 가입자' 토스쇼핑, 이커머스판 흔들 복병되나",https://n.news.naver.com/mnews/article/243/0000077685
AI만 좇다 보안 놓친 SK텔레콤…구글은 달랐다 [권상집의 논전(論戰)],https://n.news.naver.com/mnews/article/586/0000103049
"첫 대기업집단 유코카캐리어스, 현대차와 떼려야 뗄 수 없는 '특별관계'",https://n.news.naver.com/mnews/article/374/0000439678
'145% 관세' 부과될 첫 中수입품 美 도착…아마존·삼성 등 제품 포함,https://n.news.naver.com/mnews/article/293/0000067141
폭음 덮은 잇따른 어닝 서프라이즈에 인도 증시는 ‘안도’[투자360],https://n.news.naver.com/mnews/article/016/0002469106
[머니플로우] 서학개미 미국주식 2주 연속 팔자…해외주식펀드 자금도 '썰물',https://n.news.naver.com/mnews/article/001/0015379313
현대건설은 왜 '10.5조'짜리 가덕도 공항을 포기했나,https://n.news.naver.com/mnews/article/215/0001208733
"""손님도 외면"" 낡은 푸드트럭 몰던 삼남매 아빠…웃음 되찾았다",https://n.news.naver.com/mnews/article/008/0005191976
벤자민 버튼처럼?…'회춘' 기술 개발 스타트업에 1800억 몰렸다,https://n.news.naver.com/mnews/article/008/0005191975
널뛰는 환율…해외여행 `천수답`될 판[주형연의 에구MONEY],https://n.news.naver.com/mnews/article/029/0002953510
"""안 오르면 어쩌나"" 국제유가 급락에 '원유 선물' 베팅 나선 개미들",https://n.news.naver.com/mnews/article/001/0015379309
"""대중 관세 80% 적절” 트럼프, 속도전…車관세 깎았지만‘ 쿼터’ 함정, 韓은 100만대 받아도 점유 ↓ [AI 프리즘*주식 투자자 뉴스]",https://n.news.naver.com/mnews/article/011/0004483588
미중 무역협의 ‘D-1’ 긴장한 뉴욕증시…희망과 우려 교차[데일리국제금융시장],https://n.news.naver.com/mnews/article/011/0004483586
여전히 '느림보' 유심 교체...대안으로 떠오른 '이심(eSIM)',https://n.news.naver.com/mnews/article/052/0002191323
"테슬라 5% 급등, 2월 이후 최고치…3주 연속 상승(상보)",https://n.news.naver.com/mnews/article/421/0008241409
국내산 삼겹살값 1년 새 7% 올라… 소고기는 약세,https://n.news.naver.com/mnews/article/366/0001076098
'신록의 계절' 인테리어·식품·패션 기획전 다채[이번주뭘살까],https://n.news.naver.com/mnews/article/001/0015379271
‘가상화폐 파티’ 시작?…“가즈아” 외치기엔 넘어야할 산이[재테크+],https://n.news.naver.com/mnews/article/081/0003540205
"""넷플릭스 4900원에 보세요""…가격 인상 안한다는 네이버 멤버십",https://n.news.naver.com/mnews/article/011/0004483671
"지구촌 7번째 디즈니랜드, UAE에 짓기로 한 이유는? 개장은 언제?",https://n.news.naver.com/mnews/article/469/0000863988
"이재용, 한 달 만에 다시 일본…다음주 '오사카 엑스포' 참석하나",https://n.news.naver.com/mnews/article/008/0005192010
세종시 아파트값 0.4% 상승…전국 최고 상승률,https://n.news.naver.com/mnews/article/056/0011948656
한미 장관급 회동 재개…KDI 성장률 전망 수정[경제전망대],https://n.news.naver.com/mnews/article/003/0013232914
백종원 대표가 프랜차이즈 점주가 된다면 [정혜진의 라스트컴퍼니],https://n.news.naver.com/mnews/article/011/0004483746
3년 반만에 20억 뛰었다…삼성동 찍은 이제훈 '대박' [집코노미-핫!부동산],https://n.news.naver.com/mnews/article/015/0005130134
"1년 만에 순익 ‘마이너스 94%’ 곤두박질…그래도 놀라면 안돼요, 코인 관련 기업은 앞으로 더 할 거에요 [투자뉴스 뒤풀이]",https://n.news.naver.com/mnews/article/016/0002469285
"""그야말로 기적""…삼성 제치고 '세계 1위' 오른 흙수저 기업 [반도체 포커스]",https://n.news.naver.com/mnews/article/015/0005130133
"[르포] “하루 20명 왔는데 이젠 200명”…SKT 해킹에 우는 대리점, 보상안 ‘무소식’",https://n.news.naver.com/mnews/article/009/0005490116
"영국과 사정 다른 韓…""美, 더 많이 요구할 것…FTA 이점 살려야""",https://n.news.naver.com/mnews/article/421/0008242283
"이재명의 경제 정책, 누가 판을 짜는가 [논쟁 실종된 대선]",https://n.news.naver.com/mnews/article/050/0000090610
"소문난 ‘공매도 재개’, 잔치는 없었다",https://n.news.naver.com/mnews/article/056/0011948691
‘콜옵션’ 두고 금융당국 vs 롯데손해보험 기싸움…매각 ‘부담’ [투자360],https://n.news.naver.com/mnews/article/016/0002469264
“불경기라는데 비싼 중고차?”…알고보니 러시아로만 月2만대 빠져나갔다 [비즈360],https://n.news.naver.com/mnews/article/016/0002469263
사직구장에 쏙 ‘지역 맛집’ 관중 맘에도 쏙,https://n.news.naver.com/mnews/article/082/0001325067
"[공모주달력]공모가 상단 확정, '달바글로벌' 청약",https://n.news.naver.com/mnews/article/648/0000036034
“상장이 처음? 주식시장이 만만?”···더본코리아는 상장을 후회할까[경제뭔데],https://n.news.naver.com/mnews/article/032/0003368612
車관세 여파 가시화에 완성차업체 대응 분주…현대차그룹 전략은,https://n.news.naver.com/mnews/article/001/0015380079
"SKT 해킹 파장에도…주가 방어선, 무너질듯 안무너지네[이충희의 쓰리포인트]",https://n.news.naver.com/mnews/article/011/0004483727
K-소주인 줄 알고 '짠'했는데…알고보니 '메이드 인 타이'[르포],https://n.news.naver.com/mnews/article/421/0008242252
"""텀블러 속 시원하게 씻을 수 없을까""…마이컵, 세상에 나오기까지",https://n.news.naver.com/mnews/article/421/0008242249
"""특별하게 모십니다"" 불꽃 튀는 압구정 수주전",https://n.news.naver.com/mnews/article/648/0000036033
美와 관세협상 중 환율 널뛴 대만…韓도 외환시장 공포↑,https://n.news.naver.com/mnews/article/421/0008242244
"노인 연령 65세 아닌 70세?…""연금·정년·무임승차 손보자"" [남정민의 정책 레시피]",https://n.news.naver.com/mnews/article/015/0005130123
갈수록 사라지는 신축…10억 원에 가능한 서대문 신축 라이프[박형윤의 힘숨찐 아파트],https://n.news.naver.com/mnews/article/011/0004483723
"""돈 쓸어담을래요""…'270억' 시골 회사 주식 부자의 자신감 [윤현주의 主食이 주식]",https://n.news.naver.com/mnews/article/015/0005130121
“여름이 온다”…수익률 바닥 찍은 천연가스도 고개 [투자360],https://n.news.naver.com/mnews/article/016/0002469250
"“생애 첫 TV로 중국산?” 더 독해진 TCL, 한국에 신제품 무더기 투하[비즈360]",https://n.news.naver.com/mnews/article/016/0002469249
차세대 HBM 판 뒤엎을 '하이브리드 본딩'...韓·中 사활,https://n.news.naver.com/mnews/article/119/0002954587
[살까팔까] '계엄쇼크 직격탄' 은행주에 볕드나…외국인 3개월만에 '컴백',https://n.news.naver.com/mnews/article/001/0015380025
"""또 올랐네?"" 넘사벽 예금이자에 솔깃…저축은행만 역주행하는 속사정",https://n.news.naver.com/mnews/article/008/0005192156
K-조선 수주잔고 '200조' 돌파하나…1Q 192조인데 '러브콜' 계속,https://n.news.naver.com/mnews/article/421/0008242236
태양광 반등 기대감 확대…김동관의 '두 엔진' 작동할까,https://n.news.naver.com/mnews/article/003/0013233536
"""기세 올랐다""…속속 나오는 '공급 확대' 대선 공약에 기대감 '훌쩍' 오른 건설주",https://n.news.naver.com/mnews/article/277/0005590349
"""제주도 안 갈래요"" 이제 끝?…주택 다시 사들이는 외지인들",https://n.news.naver.com/mnews/article/277/0005590351
"김문수, 기업·근로자 세금 줄이고 GTX 전국에 깐다[논쟁 실종된 대선]",https://n.news.naver.com/mnews/article/050/0000090606
"""100만원 넘는데 이럴 줄은""…가전 사려던 예비신부 '화들짝'",https://n.news.naver.com/mnews/article/015/0005130120
새 정부 출범 앞두고…공영홈쇼핑 사장도 낙하산·알박기 논란,https://n.news.naver.com/mnews/article/421/0008242217
"""주주환원 관심"" 증권사 중 자사주 소각 가장 많은 곳은",https://n.news.naver.com/mnews/article/417/0001076073
"“국민연금 당장 받고, 30만원 덜 받을게”…노후 걱정없는 김사장도 ‘손해연금’ 신청한 이유[언제까지 직장인]",https://n.news.naver.com/mnews/article/009/0005490103
